Detected kernel version 4.14.105, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Epoch 0/10000000	Loss:  5.06996	Time elapsed: 100.655s
Epoch 31614/10000000	Loss:  1.76252	Time elapsed: 26.152s
Epoch 31615/10000000	Loss:  1.75398	Time elapsed: 26.535s
Epoch 31616/10000000	Loss:  1.75908	Time elapsed: 26.701s
Epoch 31617/10000000	Loss:  1.74047	Time elapsed: 26.720s
Epoch 31618/10000000	Loss:  1.77761	Time elapsed: 26.370s
Epoch 31619/10000000	Loss:  1.77016	Time elapsed: 29.293s
Epoch 31620/10000000	Loss:  1.79731	Time elapsed: 28.593s
Epoch 31621/10000000	Loss:  1.76216	Time elapsed: 28.511s
Epoch 31622/10000000	Loss:  1.77383	Time elapsed: 28.465s
Epoch 31623/10000000	Loss:  1.73468	Time elapsed: 28.034s
Epoch 31624/10000000	Loss:  1.76746	Time elapsed: 27.383s
Epoch 31625/10000000	Loss:  1.76665	Time elapsed: 28.420s
Epoch 31626/10000000	Loss:  1.73271	Time elapsed: 28.088s
Epoch 31627/10000000	Loss:  1.78277	Time elapsed: 27.908s
Epoch 31628/10000000	Loss:  1.75668	Time elapsed: 28.704s
Epoch 31629/10000000	Loss:  1.78205	Time elapsed: 28.394s
Epoch 31630/10000000	Loss:  1.80741	Time elapsed: 29.008s
Epoch 31631/10000000	Loss:  1.77376	Time elapsed: 27.722s
Epoch 31632/10000000	Loss:  1.75154	Time elapsed: 28.273s
Epoch 31633/10000000	Loss:  1.74927	Time elapsed: 28.407s
Epoch 31634/10000000	Loss:  1.76860	Time elapsed: 28.690s
Epoch 31635/10000000	Loss:  1.73991	Time elapsed: 27.602s
Epoch 31636/10000000	Loss:  1.73857	Time elapsed: 27.790s
Epoch 31637/10000000	Loss:  1.76592	Time elapsed: 27.219s
Epoch 31638/10000000	Loss:  1.76492	Time elapsed: 26.886s
Epoch 31639/10000000	Loss:  1.73941	Time elapsed: 28.505s
Epoch 31640/10000000	Loss:  1.75625	Time elapsed: 27.619s
Epoch 31641/10000000	Loss:  1.74854	Time elapsed: 26.896s
Epoch 31642/10000000	Loss:  1.73769	Time elapsed: 26.858s
Epoch 31643/10000000	Loss:  1.76884	Time elapsed: 26.638s
Epoch 31644/10000000	Loss:  1.71256	Time elapsed: 26.298s
Epoch 31645/10000000	Loss:  1.70868	Time elapsed: 26.099s
Epoch 31646/10000000	Loss:  1.79768	Time elapsed: 26.500s
Epoch 31647/10000000	Loss:  1.76967	Time elapsed: 25.998s
Epoch 31648/10000000	Loss:  1.74095	Time elapsed: 27.381s
Epoch 31649/10000000	Loss:  1.74120	Time elapsed: 26.106s
Epoch 31650/10000000	Loss:  1.73038	Time elapsed: 30.102s
Epoch 31651/10000000	Loss:  1.76615	Time elapsed: 28.778s
Epoch 31652/10000000	Loss:  1.74414	Time elapsed: 27.967s
Epoch 31653/10000000	Loss:  1.71618	Time elapsed: 29.391s
Epoch 31654/10000000	Loss:  1.73096	Time elapsed: 28.557s
Epoch 31655/10000000	Loss:  1.76767	Time elapsed: 27.103s
Epoch 31656/10000000	Loss:  1.74280	Time elapsed: 29.509s
Epoch 31657/10000000	Loss:  1.76756	Time elapsed: 28.470s
Epoch 31658/10000000	Loss:  1.76098	Time elapsed: 29.392s
Epoch 31659/10000000	Loss:  1.75954	Time elapsed: 31.141s
Epoch 31660/10000000	Loss:  1.74591	Time elapsed: 28.583s
Epoch 31661/10000000	Loss:  1.76691	Time elapsed: 28.883s
Epoch 31662/10000000	Loss:  1.74121	Time elapsed: 27.928s
Epoch 31663/10000000	Loss:  1.71654	Time elapsed: 28.518s
Epoch 31664/10000000	Loss:  1.75816	Time elapsed: 29.574s
Epoch 31665/10000000	Loss:  1.78281	Time elapsed: 27.800s
Epoch 31666/10000000	Loss:  1.72783	Time elapsed: 27.792s
Epoch 31667/10000000	Loss:  1.79914	Time elapsed: 26.914s
Epoch 31668/10000000	Loss:  1.69583	Time elapsed: 26.597s
Epoch 31669/10000000	Loss:  1.72450	Time elapsed: 26.576s
Epoch 31670/10000000	Loss:  1.74143	Time elapsed: 27.362s
Epoch 31671/10000000	Loss:  1.75798	Time elapsed: 26.375s
Epoch 31672/10000000	Loss:  1.74888	Time elapsed: 27.381s
Epoch 31673/10000000	Loss:  1.74102	Time elapsed: 26.999s
Epoch 31674/10000000	Loss:  1.76959	Time elapsed: 28.186s
Epoch 31675/10000000	Loss:  1.77792	Time elapsed: 26.318s
Epoch 31676/10000000	Loss:  1.71587	Time elapsed: 26.091s
Epoch 31677/10000000	Loss:  1.70827	Time elapsed: 26.689s
Epoch 31678/10000000	Loss:  1.71557	Time elapsed: 27.014s
Epoch 31679/10000000	Loss:  1.77308	Time elapsed: 26.492s
Epoch 31680/10000000	Loss:  1.77371	Time elapsed: 27.602s
Epoch 31681/10000000	Loss:  1.76106	Time elapsed: 27.360s
Epoch 31682/10000000	Loss:  1.75861	Time elapsed: 28.361s
Epoch 31683/10000000	Loss:  1.78402	Time elapsed: 27.778s
Epoch 31684/10000000	Loss:  1.72767	Time elapsed: 27.736s
Epoch 31685/10000000	Loss:  1.74007	Time elapsed: 27.991s
Epoch 31686/10000000	Loss:  1.74110	Time elapsed: 28.286s
Epoch 31687/10000000	Loss:  1.75382	Time elapsed: 27.413s
Epoch 31688/10000000	Loss:  1.73804	Time elapsed: 27.406s
Epoch 31689/10000000	Loss:  1.73399	Time elapsed: 29.090s
Epoch 31690/10000000	Loss:  1.73213	Time elapsed: 28.819s
Epoch 31691/10000000	Loss:  1.76548	Time elapsed: 27.756s
Epoch 31692/10000000	Loss:  1.76627	Time elapsed: 28.293s
Epoch 31693/10000000	Loss:  1.75592	Time elapsed: 27.715s
Epoch 31694/10000000	Loss:  1.73199	Time elapsed: 28.017s
Epoch 31695/10000000	Loss:  1.70044	Time elapsed: 27.771s
Epoch 31696/10000000	Loss:  1.76497	Time elapsed: 28.829s
Epoch 31697/10000000	Loss:  1.71382	Time elapsed: 28.263s
Epoch 31698/10000000	Loss:  1.72485	Time elapsed: 28.218s
Epoch 31699/10000000	Loss:  1.74685	Time elapsed: 26.917s
Epoch 31700/10000000	Loss:  1.81098	Time elapsed: 26.605s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 31701/10000000	Loss:  1.77185	Time elapsed: 27.189s
Epoch 31702/10000000	Loss:  1.75650	Time elapsed: 27.719s
Epoch 31703/10000000	Loss:  1.75509	Time elapsed: 26.884s
Epoch 31704/10000000	Loss:  1.76465	Time elapsed: 26.902s
Epoch 31705/10000000	Loss:  1.77159	Time elapsed: 26.384s
Epoch 31706/10000000	Loss:  1.77085	Time elapsed: 26.614s
Epoch 31707/10000000	Loss:  1.74516	Time elapsed: 26.496s
Epoch 31708/10000000	Loss:  1.73456	Time elapsed: 26.309s
Epoch 31709/10000000	Loss:  1.76246	Time elapsed: 26.611s
Epoch 31710/10000000	Loss:  1.74815	Time elapsed: 26.885s
Epoch 31711/10000000	Loss:  1.73597	Time elapsed: 28.401s
Epoch 31712/10000000	Loss:  1.78544	Time elapsed: 28.080s
Epoch 31713/10000000	Loss:  1.75717	Time elapsed: 28.403s
Epoch 31714/10000000	Loss:  1.73197	Time elapsed: 28.492s
Epoch 31715/10000000	Loss:  1.76690	Time elapsed: 28.596s
Epoch 31716/10000000	Loss:  1.73462	Time elapsed: 28.347s
Epoch 31717/10000000	Loss:  1.72991	Time elapsed: 28.291s
Epoch 31718/10000000	Loss:  1.77259	Time elapsed: 28.890s
Epoch 31719/10000000	Loss:  1.78998	Time elapsed: 27.800s
Epoch 31720/10000000	Loss:  1.80251	Time elapsed: 27.589s
Epoch 31721/10000000	Loss:  1.79064	Time elapsed: 28.316s
Epoch 31722/10000000	Loss:  1.77472	Time elapsed: 29.107s
Epoch 31723/10000000	Loss:  1.74809	Time elapsed: 29.974s
Epoch 31724/10000000	Loss:  1.76330	Time elapsed: 29.602s
Epoch 31725/10000000	Loss:  1.73062	Time elapsed: 28.714s
Epoch 31726/10000000	Loss:  1.75142	Time elapsed: 28.797s
Epoch 31727/10000000	Loss:  1.73380	Time elapsed: 28.594s
Epoch 31728/10000000	Loss:  1.71279	Time elapsed: 28.791s
Epoch 31729/10000000	Loss:  1.78763	Time elapsed: 28.406s
Epoch 31730/10000000	Loss:  1.74553	Time elapsed: 26.753s
Epoch 31731/10000000	Loss:  1.72958	Time elapsed: 28.460s
Epoch 31732/10000000	Loss:  1.75474	Time elapsed: 27.198s
Epoch 31733/10000000	Loss:  1.78918	Time elapsed: 28.664s
Epoch 31734/10000000	Loss:  1.77668	Time elapsed: 27.820s
Epoch 31735/10000000	Loss:  1.71776	Time elapsed: 27.007s
Epoch 31736/10000000	Loss:  1.76288	Time elapsed: 26.205s
Epoch 31737/10000000	Loss:  1.74277	Time elapsed: 26.705s
Epoch 31738/10000000	Loss:  1.76896	Time elapsed: 26.676s
Epoch 31739/10000000	Loss:  1.74905	Time elapsed: 26.583s
Epoch 31740/10000000	Loss:  1.73883	Time elapsed: 27.617s
Epoch 31741/10000000	Loss:  1.74771	Time elapsed: 28.709s
Epoch 31742/10000000	Loss:  1.74212	Time elapsed: 28.187s
Epoch 31743/10000000	Loss:  1.74954	Time elapsed: 30.362s
Epoch 31744/10000000	Loss:  1.77358	Time elapsed: 29.056s
Epoch 31745/10000000	Loss:  1.77330	Time elapsed: 27.910s
Epoch 31746/10000000	Loss:  1.75667	Time elapsed: 28.487s
Epoch 31747/10000000	Loss:  1.74946	Time elapsed: 26.496s
Epoch 31748/10000000	Loss:  1.70429	Time elapsed: 27.413s
Epoch 31749/10000000	Loss:  1.76153	Time elapsed: 28.194s
Epoch 31750/10000000	Loss:  1.76292	Time elapsed: 27.183s
Epoch 31751/10000000	Loss:  1.76698	Time elapsed: 28.000s
Epoch 31752/10000000	Loss:  1.72818	Time elapsed: 27.919s
Epoch 31753/10000000	Loss:  1.77506	Time elapsed: 30.686s
Epoch 31754/10000000	Loss:  1.70807	Time elapsed: 28.933s
Epoch 31755/10000000	Loss:  1.77969	Time elapsed: 29.476s
Epoch 31756/10000000	Loss:  1.76665	Time elapsed: 28.199s
Epoch 31757/10000000	Loss:  1.74148	Time elapsed: 27.240s
Epoch 31758/10000000	Loss:  1.77839	Time elapsed: 29.360s
Epoch 31759/10000000	Loss:  1.71984	Time elapsed: 27.514s
Epoch 31760/10000000	Loss:  1.75407	Time elapsed: 26.778s
Epoch 31761/10000000	Loss:  1.77121	Time elapsed: 26.804s
Epoch 31762/10000000	Loss:  1.71347	Time elapsed: 27.095s
Epoch 31763/10000000	Loss:  1.77029	Time elapsed: 25.990s
Epoch 31764/10000000	Loss:  1.69262	Time elapsed: 27.049s
Epoch 31765/10000000	Loss:  1.69441	Time elapsed: 26.854s
Epoch 31766/10000000	Loss:  1.70860	Time elapsed: 27.111s
Epoch 31767/10000000	Loss:  1.75546	Time elapsed: 27.272s
Epoch 31768/10000000	Loss:  1.77758	Time elapsed: 27.023s
Epoch 31769/10000000	Loss:  1.78751	Time elapsed: 26.301s
Epoch 31770/10000000	Loss:  1.74854	Time elapsed: 26.806s
Epoch 31771/10000000	Loss:  1.73393	Time elapsed: 25.953s
Epoch 31772/10000000	Loss:  1.76518	Time elapsed: 29.943s
Epoch 31773/10000000	Loss:  1.76210	Time elapsed: 28.719s
Epoch 31774/10000000	Loss:  1.74222	Time elapsed: 28.543s
Epoch 31775/10000000	Loss:  1.79685	Time elapsed: 28.721s
Epoch 31776/10000000	Loss:  1.76882	Time elapsed: 29.099s
Epoch 31777/10000000	Loss:  1.81226	Time elapsed: 28.313s
Epoch 31778/10000000	Loss:  1.76496	Time elapsed: 28.494s
Epoch 31779/10000000	Loss:  1.72485	Time elapsed: 28.908s
Epoch 31780/10000000	Loss:  1.74679	Time elapsed: 28.835s
Epoch 31781/10000000	Loss:  1.73755	Time elapsed: 29.241s
Epoch 31782/10000000	Loss:  1.74547	Time elapsed: 29.061s
Epoch 31783/10000000	Loss:  1.77650	Time elapsed: 28.599s
Epoch 31784/10000000	Loss:  1.78440	Time elapsed: 29.614s
Epoch 31785/10000000	Loss:  1.76793	Time elapsed: 28.111s
Epoch 31786/10000000	Loss:  1.77701	Time elapsed: 28.176s
Epoch 31787/10000000	Loss:  1.72790	Time elapsed: 28.291s
Epoch 31788/10000000	Loss:  1.78188	Time elapsed: 28.710s
Epoch 31789/10000000	Loss:  1.76141	Time elapsed: 29.905s
Epoch 31790/10000000	Loss:  1.76217	Time elapsed: 27.211s
Epoch 31791/10000000	Loss:  1.72773	Time elapsed: 27.304s
Epoch 31792/10000000	Loss:  1.71763	Time elapsed: 26.468s
Epoch 31793/10000000	Loss:  1.76388	Time elapsed: 27.110s
Epoch 31794/10000000	Loss:  1.76540	Time elapsed: 27.091s
Epoch 31795/10000000	Loss:  1.75932	Time elapsed: 27.392s
Epoch 31796/10000000	Loss:  1.72931	Time elapsed: 27.066s
Epoch 31797/10000000	Loss:  1.72348	Time elapsed: 27.072s
Epoch 31798/10000000	Loss:  1.72742	Time elapsed: 27.074s
Epoch 31799/10000000	Loss:  1.77467	Time elapsed: 27.019s
Epoch 31800/10000000	Loss:  1.78176	Time elapsed: 27.782s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 31801/10000000	Loss:  1.75483	Time elapsed: 27.521s
Epoch 31802/10000000	Loss:  1.76093	Time elapsed: 31.048s
Epoch 31803/10000000	Loss:  1.74908	Time elapsed: 28.874s
Epoch 31804/10000000	Loss:  1.76262	Time elapsed: 28.924s
Epoch 31805/10000000	Loss:  1.75741	Time elapsed: 28.979s
Epoch 31806/10000000	Loss:  1.73522	Time elapsed: 29.210s
Epoch 31807/10000000	Loss:  1.70565	Time elapsed: 29.500s
Epoch 31808/10000000	Loss:  1.75484	Time elapsed: 29.717s
Epoch 31809/10000000	Loss:  1.74876	Time elapsed: 30.912s
Epoch 31810/10000000	Loss:  1.77201	Time elapsed: 30.211s
Epoch 31811/10000000	Loss:  1.72694	Time elapsed: 28.969s
Epoch 31812/10000000	Loss:  1.81785	Time elapsed: 28.689s
Epoch 31813/10000000	Loss:  1.78078	Time elapsed: 28.612s
Epoch 31814/10000000	Loss:  1.79886	Time elapsed: 28.893s
Epoch 31815/10000000	Loss:  1.70114	Time elapsed: 28.406s
Epoch 31816/10000000	Loss:  1.74845	Time elapsed: 27.839s
Epoch 31817/10000000	Loss:  1.75560	Time elapsed: 29.247s
Epoch 31818/10000000	Loss:  1.72602	Time elapsed: 28.225s
Epoch 31819/10000000	Loss:  1.80206	Time elapsed: 28.456s
Epoch 31820/10000000	Loss:  1.74670	Time elapsed: 27.228s
Epoch 31821/10000000	Loss:  1.76800	Time elapsed: 27.512s
Epoch 31822/10000000	Loss:  1.73997	Time elapsed: 26.492s
Epoch 31823/10000000	Loss:  1.78023	Time elapsed: 26.234s
Epoch 31824/10000000	Loss:  1.73021	Time elapsed: 27.155s
Epoch 31825/10000000	Loss:  1.71834	Time elapsed: 26.707s
Epoch 31826/10000000	Loss:  1.77540	Time elapsed: 26.406s
Epoch 31827/10000000	Loss:  1.77908	Time elapsed: 27.180s
Epoch 31828/10000000	Loss:  1.79712	Time elapsed: 26.532s
Epoch 31829/10000000	Loss:  1.71459	Time elapsed: 27.086s
Epoch 31830/10000000	Loss:  1.75221	Time elapsed: 27.101s
Epoch 31831/10000000	Loss:  1.76913	Time elapsed: 28.316s
Epoch 31832/10000000	Loss:  1.73155	Time elapsed: 28.089s
Epoch 31833/10000000	Loss:  1.75235	Time elapsed: 29.293s
Epoch 31834/10000000	Loss:  1.76081	Time elapsed: 28.072s
Epoch 31835/10000000	Loss:  1.77314	Time elapsed: 28.615s
Epoch 31836/10000000	Loss:  1.72362	Time elapsed: 28.811s
Epoch 31837/10000000	Loss:  1.72699	Time elapsed: 28.075s
Epoch 31838/10000000	Loss:  1.71604	Time elapsed: 28.425s
Epoch 31839/10000000	Loss:  1.71704	Time elapsed: 28.686s
Epoch 31840/10000000	Loss:  1.79200	Time elapsed: 28.674s
Epoch 31841/10000000	Loss:  1.71854	Time elapsed: 27.325s
Epoch 31842/10000000	Loss:  1.74295	Time elapsed: 29.814s
Epoch 31843/10000000	Loss:  1.70500	Time elapsed: 29.681s
Epoch 31844/10000000	Loss:  1.73120	Time elapsed: 28.518s
Epoch 31845/10000000	Loss:  1.74881	Time elapsed: 29.190s
Epoch 31846/10000000	Loss:  1.73282	Time elapsed: 29.696s
Epoch 31847/10000000	Loss:  1.77741	Time elapsed: 29.895s
Epoch 31848/10000000	Loss:  1.73215	Time elapsed: 29.099s
Epoch 31849/10000000	Loss:  1.73716	Time elapsed: 27.230s
Epoch 31850/10000000	Loss:  1.75691	Time elapsed: 26.375s
Epoch 31851/10000000	Loss:  1.72824	Time elapsed: 26.542s
Epoch 31852/10000000	Loss:  1.76242	Time elapsed: 27.964s
Epoch 31853/10000000	Loss:  1.74132	Time elapsed: 27.020s
Epoch 31854/10000000	Loss:  1.73633	Time elapsed: 27.492s
Epoch 31855/10000000	Loss:  1.75543	Time elapsed: 26.891s
Epoch 31856/10000000	Loss:  1.78813	Time elapsed: 26.295s
Epoch 31857/10000000	Loss:  1.76597	Time elapsed: 26.303s
Epoch 31858/10000000	Loss:  1.74418	Time elapsed: 26.486s
Epoch 31859/10000000	Loss:  1.74861	Time elapsed: 26.031s
Epoch 31860/10000000	Loss:  1.76054	Time elapsed: 26.785s
Epoch 31861/10000000	Loss:  1.71893	Time elapsed: 27.606s
Epoch 31862/10000000	Loss:  1.78227	Time elapsed: 28.406s
Epoch 31863/10000000	Loss:  1.80558	Time elapsed: 27.291s
Epoch 31864/10000000	Loss:  1.73883	Time elapsed: 30.712s
Epoch 31865/10000000	Loss:  1.74415	Time elapsed: 28.983s
Epoch 31866/10000000	Loss:  1.72963	Time elapsed: 28.280s
Epoch 31867/10000000	Loss:  1.76724	Time elapsed: 28.617s
Epoch 31868/10000000	Loss:  1.78962	Time elapsed: 29.728s
Epoch 31869/10000000	Loss:  1.71621	Time elapsed: 28.828s
Epoch 31870/10000000	Loss:  1.76060	Time elapsed: 29.642s
Epoch 31871/10000000	Loss:  1.78256	Time elapsed: 28.411s
Epoch 31872/10000000	Loss:  1.77099	Time elapsed: 28.102s
Epoch 31873/10000000	Loss:  1.78979	Time elapsed: 28.483s
Epoch 31874/10000000	Loss:  1.73132	Time elapsed: 29.312s
Epoch 31875/10000000	Loss:  1.78533	Time elapsed: 28.387s
Epoch 31876/10000000	Loss:  1.78455	Time elapsed: 29.401s
Epoch 31877/10000000	Loss:  1.71956	Time elapsed: 29.817s
Epoch 31878/10000000	Loss:  1.73658	Time elapsed: 30.405s
Epoch 31879/10000000	Loss:  1.71540	Time elapsed: 29.291s
Epoch 31880/10000000	Loss:  1.75854	Time elapsed: 28.087s
Epoch 31881/10000000	Loss:  1.77567	Time elapsed: 27.305s
Epoch 31882/10000000	Loss:  1.73496	Time elapsed: 27.863s
Epoch 31883/10000000	Loss:  1.76855	Time elapsed: 28.353s
Epoch 31884/10000000	Loss:  1.76548	Time elapsed: 26.980s
Epoch 31885/10000000	Loss:  1.75438	Time elapsed: 27.215s
Epoch 31886/10000000	Loss:  1.73999	Time elapsed: 26.472s
Epoch 31887/10000000	Loss:  1.78071	Time elapsed: 25.907s
Epoch 31888/10000000	Loss:  1.71424	Time elapsed: 26.607s
Epoch 31889/10000000	Loss:  1.72384	Time elapsed: 26.958s
Epoch 31890/10000000	Loss:  1.77945	Time elapsed: 26.924s
Epoch 31891/10000000	Loss:  1.74925	Time elapsed: 28.027s
Epoch 31892/10000000	Loss:  1.74513	Time elapsed: 28.694s
Epoch 31893/10000000	Loss:  1.77554	Time elapsed: 28.886s
Epoch 31894/10000000	Loss:  1.77228	Time elapsed: 28.101s
Epoch 31895/10000000	Loss:  1.76718	Time elapsed: 29.968s
Epoch 31896/10000000	Loss:  1.74615	Time elapsed: 30.142s
Epoch 31897/10000000	Loss:  1.74574	Time elapsed: 28.804s
Epoch 31898/10000000	Loss:  1.76958	Time elapsed: 28.984s
Epoch 31899/10000000	Loss:  1.77142	Time elapsed: 29.053s
Epoch 31900/10000000	Loss:  1.74184	Time elapsed: 28.735s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 31901/10000000	Loss:  1.74874	Time elapsed: 28.665s
Epoch 31902/10000000	Loss:  1.68441	Time elapsed: 28.018s
Epoch 31903/10000000	Loss:  1.73221	Time elapsed: 28.492s
Epoch 31904/10000000	Loss:  1.72871	Time elapsed: 28.602s
Epoch 31905/10000000	Loss:  1.73471	Time elapsed: 28.562s
Epoch 31906/10000000	Loss:  1.77407	Time elapsed: 28.252s
Epoch 31907/10000000	Loss:  1.74456	Time elapsed: 28.164s
Epoch 31908/10000000	Loss:  1.73203	Time elapsed: 29.316s
Epoch 31909/10000000	Loss:  1.72300	Time elapsed: 29.605s
Epoch 31910/10000000	Loss:  1.72991	Time elapsed: 27.053s
Epoch 31911/10000000	Loss:  1.72274	Time elapsed: 28.126s
Epoch 31912/10000000	Loss:  1.82913	Time elapsed: 29.312s
