Detected kernel version 4.14.105, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Epoch 0/10000000	Loss: 17.26200	Time elapsed: 92.614s
Epoch 35062/10000000	Loss:  0.55939	Time elapsed: 29.270s
Epoch 35063/10000000	Loss:  0.53185	Time elapsed: 28.231s
Epoch 35064/10000000	Loss:  0.52216	Time elapsed: 28.399s
Epoch 35065/10000000	Loss:  0.56715	Time elapsed: 28.540s
Epoch 35066/10000000	Loss:  0.52413	Time elapsed: 28.122s
Epoch 35067/10000000	Loss:  0.52493	Time elapsed: 28.090s
Epoch 35068/10000000	Loss:  0.54827	Time elapsed: 29.028s
Epoch 35069/10000000	Loss:  0.51928	Time elapsed: 29.492s
Epoch 35070/10000000	Loss:  0.55213	Time elapsed: 27.991s
Epoch 35071/10000000	Loss:  0.56038	Time elapsed: 28.582s
Epoch 35072/10000000	Loss:  0.57326	Time elapsed: 28.500s
Epoch 35073/10000000	Loss:  0.55894	Time elapsed: 27.425s
Epoch 35074/10000000	Loss:  0.54855	Time elapsed: 27.490s
Epoch 35075/10000000	Loss:  0.54978	Time elapsed: 27.816s
Epoch 35076/10000000	Loss:  0.55989	Time elapsed: 26.676s
Epoch 35077/10000000	Loss:  0.54133	Time elapsed: 27.363s
Epoch 35078/10000000	Loss:  0.51904	Time elapsed: 28.747s
Epoch 35079/10000000	Loss:  0.55091	Time elapsed: 27.282s
Epoch 35080/10000000	Loss:  0.52489	Time elapsed: 27.325s
Epoch 35081/10000000	Loss:  0.53439	Time elapsed: 29.209s
Epoch 35082/10000000	Loss:  0.60010	Time elapsed: 29.009s
Epoch 35083/10000000	Loss:  0.52275	Time elapsed: 28.189s
Epoch 35084/10000000	Loss:  0.53850	Time elapsed: 27.577s
Epoch 35085/10000000	Loss:  0.55366	Time elapsed: 28.301s
Epoch 35086/10000000	Loss:  0.52637	Time elapsed: 29.282s
Epoch 35087/10000000	Loss:  0.55161	Time elapsed: 28.987s
Epoch 35088/10000000	Loss:  0.53333	Time elapsed: 28.563s
Epoch 35089/10000000	Loss:  0.56054	Time elapsed: 27.756s
Epoch 35090/10000000	Loss:  0.54648	Time elapsed: 27.934s
Epoch 35091/10000000	Loss:  0.52246	Time elapsed: 27.944s
Epoch 35092/10000000	Loss:  0.51376	Time elapsed: 28.556s
Epoch 35093/10000000	Loss:  0.55375	Time elapsed: 27.042s
Epoch 35094/10000000	Loss:  0.53458	Time elapsed: 27.442s
Epoch 35095/10000000	Loss:  0.55063	Time elapsed: 28.391s
Epoch 35096/10000000	Loss:  0.54094	Time elapsed: 28.283s
Epoch 35097/10000000	Loss:  0.55952	Time elapsed: 28.622s
Epoch 35098/10000000	Loss:  0.55000	Time elapsed: 29.548s
Epoch 35099/10000000	Loss:  0.54765	Time elapsed: 28.836s
Epoch 35100/10000000	Loss:  0.54171	Time elapsed: 29.323s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 35101/10000000	Loss:  0.57330	Time elapsed: 28.876s
Epoch 35102/10000000	Loss:  0.54258	Time elapsed: 28.445s
Epoch 35103/10000000	Loss:  0.54824	Time elapsed: 27.983s
Epoch 35104/10000000	Loss:  0.54723	Time elapsed: 27.016s
Epoch 35105/10000000	Loss:  0.52487	Time elapsed: 29.001s
Epoch 35106/10000000	Loss:  0.53939	Time elapsed: 28.393s
Epoch 35107/10000000	Loss:  0.52729	Time elapsed: 27.510s
Epoch 35108/10000000	Loss:  0.54368	Time elapsed: 27.774s
Epoch 35109/10000000	Loss:  0.52511	Time elapsed: 27.601s
Epoch 35110/10000000	Loss:  0.52427	Time elapsed: 27.882s
Epoch 35111/10000000	Loss:  0.53960	Time elapsed: 28.610s
Epoch 35112/10000000	Loss:  0.52774	Time elapsed: 27.907s
Epoch 35113/10000000	Loss:  0.52054	Time elapsed: 27.600s
Epoch 35114/10000000	Loss:  0.53506	Time elapsed: 28.896s
Epoch 35115/10000000	Loss:  0.55698	Time elapsed: 28.214s
Epoch 35116/10000000	Loss:  0.54667	Time elapsed: 27.902s
Epoch 35117/10000000	Loss:  0.54042	Time elapsed: 29.078s
Epoch 35118/10000000	Loss:  0.53271	Time elapsed: 28.596s
Epoch 35119/10000000	Loss:  0.55932	Time elapsed: 27.217s
Epoch 35120/10000000	Loss:  0.56131	Time elapsed: 27.297s
Epoch 35121/10000000	Loss:  0.55836	Time elapsed: 28.192s
Epoch 35122/10000000	Loss:  0.53791	Time elapsed: 28.112s
Epoch 35123/10000000	Loss:  0.54206	Time elapsed: 28.977s
Epoch 35124/10000000	Loss:  0.52126	Time elapsed: 28.602s
Epoch 35125/10000000	Loss:  0.53868	Time elapsed: 29.200s
Epoch 35126/10000000	Loss:  0.52733	Time elapsed: 28.124s
Epoch 35127/10000000	Loss:  0.54912	Time elapsed: 27.782s
Epoch 35128/10000000	Loss:  0.53311	Time elapsed: 27.692s
Epoch 35129/10000000	Loss:  0.56857	Time elapsed: 27.522s
Epoch 35130/10000000	Loss:  0.54420	Time elapsed: 27.377s
Epoch 35131/10000000	Loss:  0.56420	Time elapsed: 27.593s
Epoch 35132/10000000	Loss:  0.53399	Time elapsed: 27.814s
Epoch 35133/10000000	Loss:  0.51909	Time elapsed: 28.305s
Epoch 35134/10000000	Loss:  0.54184	Time elapsed: 28.483s
Epoch 35135/10000000	Loss:  0.54926	Time elapsed: 28.911s
Epoch 35136/10000000	Loss:  0.54269	Time elapsed: 27.819s
Epoch 35137/10000000	Loss:  0.55264	Time elapsed: 27.573s
Epoch 35138/10000000	Loss:  0.55075	Time elapsed: 28.245s
Epoch 35139/10000000	Loss:  0.54701	Time elapsed: 28.243s
Epoch 35140/10000000	Loss:  0.54204	Time elapsed: 28.910s
Epoch 35141/10000000	Loss:  0.53568	Time elapsed: 27.941s
Epoch 35142/10000000	Loss:  0.50094	Time elapsed: 26.883s
Epoch 35143/10000000	Loss:  0.53291	Time elapsed: 26.981s
Epoch 35144/10000000	Loss:  0.53987	Time elapsed: 27.308s
Epoch 35145/10000000	Loss:  0.55243	Time elapsed: 27.200s
Epoch 35146/10000000	Loss:  0.54733	Time elapsed: 27.194s
Epoch 35147/10000000	Loss:  0.53072	Time elapsed: 28.210s
Epoch 35148/10000000	Loss:  0.54609	Time elapsed: 28.195s
Epoch 35149/10000000	Loss:  0.53108	Time elapsed: 26.992s
Epoch 35150/10000000	Loss:  0.49925	Time elapsed: 27.457s
Epoch 35151/10000000	Loss:  0.54632	Time elapsed: 27.561s
Epoch 35152/10000000	Loss:  0.53349	Time elapsed: 29.474s
Epoch 35153/10000000	Loss:  0.50210	Time elapsed: 29.209s
Epoch 35154/10000000	Loss:  0.53923	Time elapsed: 28.891s
Epoch 35155/10000000	Loss:  0.53339	Time elapsed: 28.387s
Epoch 35156/10000000	Loss:  0.52615	Time elapsed: 29.099s
Epoch 35157/10000000	Loss:  0.53602	Time elapsed: 27.002s
Epoch 35158/10000000	Loss:  0.53502	Time elapsed: 27.501s
Epoch 35159/10000000	Loss:  0.53071	Time elapsed: 28.196s
Epoch 35160/10000000	Loss:  0.53652	Time elapsed: 27.825s
Epoch 35161/10000000	Loss:  0.55617	Time elapsed: 27.680s
Epoch 35162/10000000	Loss:  0.54442	Time elapsed: 27.553s
Epoch 35163/10000000	Loss:  0.52979	Time elapsed: 27.452s
Epoch 35164/10000000	Loss:  0.53671	Time elapsed: 27.798s
Epoch 35165/10000000	Loss:  0.55473	Time elapsed: 28.106s
Epoch 35166/10000000	Loss:  0.53459	Time elapsed: 28.207s
Epoch 35167/10000000	Loss:  0.52640	Time elapsed: 27.403s
Epoch 35168/10000000	Loss:  0.55018	Time elapsed: 26.814s
Epoch 35169/10000000	Loss:  0.54149	Time elapsed: 27.675s
Epoch 35170/10000000	Loss:  0.53785	Time elapsed: 27.970s
Epoch 35171/10000000	Loss:  0.53558	Time elapsed: 28.314s
Epoch 35172/10000000	Loss:  0.53872	Time elapsed: 28.210s
Epoch 35173/10000000	Loss:  0.53019	Time elapsed: 27.595s
Epoch 35174/10000000	Loss:  0.57318	Time elapsed: 27.751s
Epoch 35175/10000000	Loss:  0.54676	Time elapsed: 27.420s
Epoch 35176/10000000	Loss:  0.52813	Time elapsed: 27.941s
Epoch 35177/10000000	Loss:  0.57700	Time elapsed: 30.841s
Epoch 35178/10000000	Loss:  0.51266	Time elapsed: 37.263s
Epoch 35179/10000000	Loss:  0.55507	Time elapsed: 28.855s
Epoch 35180/10000000	Loss:  0.52102	Time elapsed: 28.027s
Epoch 35181/10000000	Loss:  0.53728	Time elapsed: 27.742s
Epoch 35182/10000000	Loss:  0.54696	Time elapsed: 28.576s
Epoch 35183/10000000	Loss:  0.56913	Time elapsed: 28.791s
Epoch 35184/10000000	Loss:  0.52617	Time elapsed: 28.689s
Epoch 35185/10000000	Loss:  0.53104	Time elapsed: 28.378s
Epoch 35186/10000000	Loss:  0.53053	Time elapsed: 28.829s
Epoch 35187/10000000	Loss:  0.55484	Time elapsed: 27.400s
Epoch 35188/10000000	Loss:  0.53482	Time elapsed: 29.475s
Epoch 35189/10000000	Loss:  0.53615	Time elapsed: 28.025s
Epoch 35190/10000000	Loss:  0.56766	Time elapsed: 28.205s
Epoch 35191/10000000	Loss:  0.55956	Time elapsed: 27.594s
Epoch 35192/10000000	Loss:  0.55838	Time elapsed: 27.605s
Epoch 35193/10000000	Loss:  0.56114	Time elapsed: 28.688s
Epoch 35194/10000000	Loss:  0.54383	Time elapsed: 27.894s
Epoch 35195/10000000	Loss:  0.55306	Time elapsed: 28.606s
Epoch 35196/10000000	Loss:  0.55051	Time elapsed: 27.681s
Epoch 35197/10000000	Loss:  0.56221	Time elapsed: 27.808s
Epoch 35198/10000000	Loss:  0.55636	Time elapsed: 28.313s
Epoch 35199/10000000	Loss:  0.56222	Time elapsed: 28.417s
Epoch 35200/10000000	Loss:  0.53609	Time elapsed: 28.181s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 35201/10000000	Loss:  0.55192	Time elapsed: 27.337s
Epoch 35202/10000000	Loss:  0.52592	Time elapsed: 28.205s
Epoch 35203/10000000	Loss:  0.53918	Time elapsed: 27.938s
Epoch 35204/10000000	Loss:  0.53996	Time elapsed: 28.309s
Epoch 35205/10000000	Loss:  0.55855	Time elapsed: 27.850s
Epoch 35206/10000000	Loss:  0.54845	Time elapsed: 26.921s
Epoch 35207/10000000	Loss:  0.55556	Time elapsed: 27.589s
Epoch 35208/10000000	Loss:  0.53769	Time elapsed: 28.595s
Epoch 35209/10000000	Loss:  0.52920	Time elapsed: 27.704s
Epoch 35210/10000000	Loss:  0.54307	Time elapsed: 28.365s
Epoch 35211/10000000	Loss:  0.52896	Time elapsed: 27.614s
Epoch 35212/10000000	Loss:  0.52632	Time elapsed: 28.331s
Epoch 35213/10000000	Loss:  0.52922	Time elapsed: 29.014s
Epoch 35214/10000000	Loss:  0.55191	Time elapsed: 28.863s
Epoch 35215/10000000	Loss:  0.53764	Time elapsed: 28.918s
Epoch 35216/10000000	Loss:  0.55949	Time elapsed: 27.973s
Epoch 35217/10000000	Loss:  0.54207	Time elapsed: 28.643s
Epoch 35218/10000000	Loss:  0.53779	Time elapsed: 28.455s
Epoch 35219/10000000	Loss:  0.52361	Time elapsed: 28.729s
Epoch 35220/10000000	Loss:  0.54101	Time elapsed: 27.184s
Epoch 35221/10000000	Loss:  0.55520	Time elapsed: 29.293s
Epoch 35222/10000000	Loss:  0.53796	Time elapsed: 28.401s
Epoch 35223/10000000	Loss:  0.53876	Time elapsed: 27.908s
Epoch 35224/10000000	Loss:  0.54982	Time elapsed: 27.191s
Epoch 35225/10000000	Loss:  0.54434	Time elapsed: 27.609s
Epoch 35226/10000000	Loss:  0.54010	Time elapsed: 28.418s
Epoch 35227/10000000	Loss:  0.54021	Time elapsed: 30.255s
Epoch 35228/10000000	Loss:  0.53669	Time elapsed: 28.934s
Epoch 35229/10000000	Loss:  0.54845	Time elapsed: 29.425s
Epoch 35230/10000000	Loss:  0.52434	Time elapsed: 28.152s
Epoch 35231/10000000	Loss:  0.52690	Time elapsed: 28.094s
Epoch 35232/10000000	Loss:  0.55572	Time elapsed: 28.137s
Epoch 35233/10000000	Loss:  0.52050	Time elapsed: 27.193s
Epoch 35234/10000000	Loss:  0.55767	Time elapsed: 28.026s
Epoch 35235/10000000	Loss:  0.56212	Time elapsed: 28.605s
Epoch 35236/10000000	Loss:  0.53662	Time elapsed: 29.237s
Epoch 35237/10000000	Loss:  0.54119	Time elapsed: 27.720s
Epoch 35238/10000000	Loss:  0.54186	Time elapsed: 27.797s
Epoch 35239/10000000	Loss:  0.54001	Time elapsed: 27.723s
Epoch 35240/10000000	Loss:  0.55602	Time elapsed: 28.359s
Epoch 35241/10000000	Loss:  0.55077	Time elapsed: 28.113s
Epoch 35242/10000000	Loss:  0.52068	Time elapsed: 27.098s
Epoch 35243/10000000	Loss:  0.55451	Time elapsed: 29.199s
Epoch 35244/10000000	Loss:  0.51553	Time elapsed: 29.110s
Epoch 35245/10000000	Loss:  0.58192	Time elapsed: 28.626s
Epoch 35246/10000000	Loss:  0.54379	Time elapsed: 27.772s
Epoch 35247/10000000	Loss:  0.52578	Time elapsed: 27.669s
Epoch 35248/10000000	Loss:  0.51340	Time elapsed: 27.322s
Epoch 35249/10000000	Loss:  0.56874	Time elapsed: 27.395s
Epoch 35250/10000000	Loss:  0.53182	Time elapsed: 28.124s
Epoch 35251/10000000	Loss:  0.53491	Time elapsed: 27.877s
Epoch 35252/10000000	Loss:  0.55359	Time elapsed: 28.720s
Epoch 35253/10000000	Loss:  0.55074	Time elapsed: 28.418s
Epoch 35254/10000000	Loss:  0.56098	Time elapsed: 28.313s
Epoch 35255/10000000	Loss:  0.55262	Time elapsed: 27.255s
Epoch 35256/10000000	Loss:  0.54734	Time elapsed: 27.614s
Epoch 35257/10000000	Loss:  0.53790	Time elapsed: 27.958s
Epoch 35258/10000000	Loss:  0.54044	Time elapsed: 28.105s
Epoch 35259/10000000	Loss:  0.57250	Time elapsed: 28.822s
Epoch 35260/10000000	Loss:  0.55562	Time elapsed: 29.706s
Epoch 35261/10000000	Loss:  0.54613	Time elapsed: 27.899s
Epoch 35262/10000000	Loss:  0.54529	Time elapsed: 27.792s
Epoch 35263/10000000	Loss:  0.52516	Time elapsed: 28.896s
Epoch 35264/10000000	Loss:  0.48337	Time elapsed: 27.302s
Epoch 35265/10000000	Loss:  0.53503	Time elapsed: 28.694s
Epoch 35266/10000000	Loss:  0.51349	Time elapsed: 28.120s
Epoch 35267/10000000	Loss:  0.56894	Time elapsed: 28.492s
Epoch 35268/10000000	Loss:  0.53966	Time elapsed: 27.876s
Epoch 35269/10000000	Loss:  0.57192	Time elapsed: 28.423s
Epoch 35270/10000000	Loss:  0.54860	Time elapsed: 27.979s
Epoch 35271/10000000	Loss:  0.55964	Time elapsed: 28.241s
Epoch 35272/10000000	Loss:  0.54213	Time elapsed: 28.487s
Epoch 35273/10000000	Loss:  0.52716	Time elapsed: 28.875s
Epoch 35274/10000000	Loss:  0.54291	Time elapsed: 26.879s
Epoch 35275/10000000	Loss:  0.51740	Time elapsed: 27.556s
Epoch 35276/10000000	Loss:  0.56022	Time elapsed: 27.823s
Epoch 35277/10000000	Loss:  0.55101	Time elapsed: 27.774s
Epoch 35278/10000000	Loss:  0.54748	Time elapsed: 28.285s
Epoch 35279/10000000	Loss:  0.57210	Time elapsed: 27.702s
Epoch 35280/10000000	Loss:  0.55613	Time elapsed: 27.895s
Epoch 35281/10000000	Loss:  0.53335	Time elapsed: 27.067s
Epoch 35282/10000000	Loss:  0.54171	Time elapsed: 28.218s
Epoch 35283/10000000	Loss:  0.52995	Time elapsed: 29.109s
Epoch 35284/10000000	Loss:  0.51819	Time elapsed: 27.193s
Epoch 35285/10000000	Loss:  0.54209	Time elapsed: 27.710s
Epoch 35286/10000000	Loss:  0.54126	Time elapsed: 28.597s
Epoch 35287/10000000	Loss:  0.57158	Time elapsed: 28.526s
Epoch 35288/10000000	Loss:  0.53705	Time elapsed: 27.362s
Epoch 35289/10000000	Loss:  0.56398	Time elapsed: 28.594s
Epoch 35290/10000000	Loss:  0.54877	Time elapsed: 27.441s
Epoch 35291/10000000	Loss:  0.53287	Time elapsed: 27.712s
Epoch 35292/10000000	Loss:  0.56069	Time elapsed: 27.952s
Epoch 35293/10000000	Loss:  0.54267	Time elapsed: 28.294s
Epoch 35294/10000000	Loss:  0.52950	Time elapsed: 27.917s
Epoch 35295/10000000	Loss:  0.55415	Time elapsed: 28.305s
Epoch 35296/10000000	Loss:  0.54177	Time elapsed: 29.083s
Epoch 35297/10000000	Loss:  0.52843	Time elapsed: 27.724s
Epoch 35298/10000000	Loss:  0.56653	Time elapsed: 28.067s
Epoch 35299/10000000	Loss:  0.54856	Time elapsed: 28.627s
Epoch 35300/10000000	Loss:  0.55931	Time elapsed: 28.100s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 35301/10000000	Loss:  0.52131	Time elapsed: 27.858s
Epoch 35302/10000000	Loss:  0.53356	Time elapsed: 28.119s
Epoch 35303/10000000	Loss:  0.53035	Time elapsed: 28.595s
Epoch 35304/10000000	Loss:  0.53910	Time elapsed: 28.489s
Epoch 35305/10000000	Loss:  0.55902	Time elapsed: 28.539s
Epoch 35306/10000000	Loss:  0.53180	Time elapsed: 28.567s
Epoch 35307/10000000	Loss:  0.54583	Time elapsed: 28.598s
Epoch 35308/10000000	Loss:  0.53166	Time elapsed: 29.096s
Epoch 35309/10000000	Loss:  0.54372	Time elapsed: 29.295s
Epoch 35310/10000000	Loss:  0.52664	Time elapsed: 28.600s
Epoch 35311/10000000	Loss:  0.54624	Time elapsed: 27.314s
Epoch 35312/10000000	Loss:  0.54690	Time elapsed: 38.525s
Epoch 35313/10000000	Loss:  0.56164	Time elapsed: 30.558s
Epoch 35314/10000000	Loss:  0.52266	Time elapsed: 27.128s
Epoch 35315/10000000	Loss:  0.55587	Time elapsed: 27.887s
Epoch 35316/10000000	Loss:  0.58007	Time elapsed: 28.183s
Epoch 35317/10000000	Loss:  0.54392	Time elapsed: 28.399s
Epoch 35318/10000000	Loss:  0.55567	Time elapsed: 26.915s
Epoch 35319/10000000	Loss:  0.51393	Time elapsed: 28.013s
Epoch 35320/10000000	Loss:  0.55956	Time elapsed: 29.088s
Epoch 35321/10000000	Loss:  0.56922	Time elapsed: 28.183s
Epoch 35322/10000000	Loss:  0.53742	Time elapsed: 28.093s
Epoch 35323/10000000	Loss:  0.55489	Time elapsed: 28.034s
Epoch 35324/10000000	Loss:  0.53368	Time elapsed: 28.183s
Epoch 35325/10000000	Loss:  0.54018	Time elapsed: 28.203s
Epoch 35326/10000000	Loss:  0.54916	Time elapsed: 27.279s
Epoch 35327/10000000	Loss:  0.52368	Time elapsed: 27.850s
Epoch 35328/10000000	Loss:  0.55314	Time elapsed: 28.285s
Epoch 35329/10000000	Loss:  0.54231	Time elapsed: 28.481s
Epoch 35330/10000000	Loss:  0.56030	Time elapsed: 28.306s
Epoch 35331/10000000	Loss:  0.56504	Time elapsed: 28.701s
Epoch 35332/10000000	Loss:  0.53342	Time elapsed: 27.085s
Epoch 35333/10000000	Loss:  0.51942	Time elapsed: 27.309s
Epoch 35334/10000000	Loss:  0.55425	Time elapsed: 28.037s
Epoch 35335/10000000	Loss:  0.53453	Time elapsed: 28.750s
Epoch 35336/10000000	Loss:  0.52528	Time elapsed: 27.001s
Epoch 35337/10000000	Loss:  0.52746	Time elapsed: 28.197s
Epoch 35338/10000000	Loss:  0.52149	Time elapsed: 27.706s
Epoch 35339/10000000	Loss:  0.54269	Time elapsed: 27.611s
Epoch 35340/10000000	Loss:  0.53860	Time elapsed: 27.929s
Epoch 35341/10000000	Loss:  0.54467	Time elapsed: 27.124s
Epoch 35342/10000000	Loss:  0.53958	Time elapsed: 27.238s
Epoch 35343/10000000	Loss:  0.53974	Time elapsed: 28.409s
Epoch 35344/10000000	Loss:  0.54181	Time elapsed: 27.411s
Epoch 35345/10000000	Loss:  0.55354	Time elapsed: 26.977s
Epoch 35346/10000000	Loss:  0.56897	Time elapsed: 27.021s
Epoch 35347/10000000	Loss:  0.55962	Time elapsed: 27.683s
Epoch 35348/10000000	Loss:  0.53854	Time elapsed: 27.898s
Epoch 35349/10000000	Loss:  0.56444	Time elapsed: 27.891s
Epoch 35350/10000000	Loss:  0.56001	Time elapsed: 27.102s
Epoch 35351/10000000	Loss:  0.57883	Time elapsed: 27.591s
Epoch 35352/10000000	Loss:  0.51341	Time elapsed: 27.633s
Epoch 35353/10000000	Loss:  0.54192	Time elapsed: 28.597s
Epoch 35354/10000000	Loss:  0.53819	Time elapsed: 27.575s
Epoch 35355/10000000	Loss:  0.56899	Time elapsed: 27.600s
Epoch 35356/10000000	Loss:  0.54187	Time elapsed: 29.274s
Epoch 35357/10000000	Loss:  0.53587	Time elapsed: 27.683s
Epoch 35358/10000000	Loss:  0.55180	Time elapsed: 27.749s
Epoch 35359/10000000	Loss:  0.52888	Time elapsed: 27.348s
Epoch 35360/10000000	Loss:  0.54344	Time elapsed: 27.924s
